"period","value","region","indID","source","dsID","is_number"
2006,0,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,7,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"JAM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,42,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,12,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,4,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,15,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,249,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,320,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,175,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,1370,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,2470,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,107,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,4575,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,2820,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,1710,"JOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,5,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,1,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,3,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,2,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,5,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,2,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"JPN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,378,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,877,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,643,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,71,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,27,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,22,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,23,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,20,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,4,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,3,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,8,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,14,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"KAZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,1206,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,2533,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,470,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,831,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,177,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,481,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,2280,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,19195,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,9884,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,668,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,83,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,127,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,17,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,28828,"KEN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,921,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,1190,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,196,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,98,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,26,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,4,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,150,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,15,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,18,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,28,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,7,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,3,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,3,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"KGZ","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,2,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,13,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,176,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,63,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,63,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,315,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,121,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,21,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,2,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"KHM","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,3,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"KOR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,95,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,115,"KWT","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,1,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LAO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,4,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,5,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,1,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,31,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,1531,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,432,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,132,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,115,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,321,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,40,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,560,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,595,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,235,"LBN","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,7502,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,15015,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,34593,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,19510,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,21023,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,4,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,4,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,2,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,5,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,2,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,5,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,135110,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,71987,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,18719,"LBR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,18,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,201,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,46,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,35,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,22,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,250,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,49,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,90,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,37,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,18909,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,615,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,345,"LBY","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,1,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,1,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LCA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,4,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,8,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LIE","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,1,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,3,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,1,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,5,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,3,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,1,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LKA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LSO","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,1,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,5,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,1,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LTU","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,195,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,3,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,6,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,9,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,74,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,54,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,22,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,31,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,41,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,2,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LUX","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,5,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2010,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2011,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2012,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2013,0,"LVA","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2000,0,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2001,4,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2002,2,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2003,1,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2004,0,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2005,0,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2006,1,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2007,0,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2008,8,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
2009,12,"MAR","CHD.O.PRO.11.T6","http://popstats.unhcr.org","unhcr-popstats",1
