"dsID","indID","region","period","value","is_number","source","indicator_name","units","last_updated","last_scraped","source_name"
"athena-api","TT018","IDN","1985","4732.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IRN","1985","1208.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","JPN","1985","36.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KEN","1985","1352.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KWT","1985","113.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","LBR","1985","355.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MYS","1985","52.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MLI","1985","3759.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MRT","1985","259.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MOZ","1985","3.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NGA","1985","30.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PHL","1985","10.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","RWA","1985","21.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SEN","1985","2988.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SGP","1985","27.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SOM","1985","10199.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ZAF","1985","2742.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SDN","1985","4457.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","CHE","1985","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","THA","1985","899.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","GBR","1985","4.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","TZA","1985","1984.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1985","502.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","ZWE","1985","144.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1950","29809.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1950","10.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1950","625.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1950","4212.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1950","9.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1951","20894.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1951","57.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1951","86787.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1951","6753.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","THA","1951","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1951","26.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1952","21154.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1952","24.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1952","101493.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1952","347.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1952","7.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1953","27631.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1953","11.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1953","213225.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","LAO","1953","31.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1953","22.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","SGP","1953","0.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1953","7.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1954","15617.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1954","2.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1954","22146.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MYS","1954","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1954","35.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","VNM","1954","3.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1955","16642.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BRN","1955","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1955","23533.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1955","42.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1956","23699.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1956","1.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1956","39829.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1956","13.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1957","8054.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1957","6.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1957","54961.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1957","10.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1958","15631.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","KHM","1958","3.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1958","66849.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1958","7.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","NPL","1958","2706.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","PAK","1958","366.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","THA","1958","10201.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1959","16915.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1959","14852.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","MMR","1959","3.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","THA","1959","4368.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","BGD","1961","2663.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IND","1961","47637.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
"athena-api","TT018","IDN","1961","1742.0",1,"http://apps.who.int/gho/athena/data/GHO/CHOLERA_0000000001.csv?profile=verbose","Number of reported cases of cholera","","","2014-06-16T03:31:11.576031","WHO Athena API"
